3
BAR 1.0 BAR 2.0 1.0 BAR ||| 1.5 ||| 0.0833308334333
1.0 1.5 0.5 BAR ||| <UNK> ||| 1.44926528047e-07
0.5 0.5 0.5 BAR ||| 1.5 ||| 0.0476188945587
0.5 0.5 0.5 BAR ||| 1.0 ||| 0.416664404775
0.5 0.5 0.5 BAR ||| 0.75 ||| 0.0238095068028
0.5 0.5 0.5 BAR ||| 0.5 ||| 0.226189302728
0.5 0.5 0.5 BAR ||| 3.0 ||| 0.0357142006808
0.5 0.5 0.5 BAR ||| 2.0 ||| 0.249998690484
0.5 0.5 0.5 BAR ||| <UNK> ||| 1.19046938779e-07
1.0 2.0 BAR 2.0 ||| 1.0 ||| 0.859149262089
1.0 2.0 BAR 2.0 ||| 2.0 ||| 0.0704221999626
1.0 2.0 BAR 2.0 ||| 0.5 ||| 0.0704221999626
1.0 2.0 BAR 2.0 ||| <UNK> ||| 1.40844118237e-07
BAR 1.5 0.5 2.0 BAR ||| 1.0 ||| 0.916648750358
BAR 1.5 0.5 2.0 BAR ||| <UNK> ||| 4.166583335e-07
BAR 1.5 0.5 2.0 BAR ||| 0.5 ||| 0.0416662500083
BAR 1.5 0.5 2.0 BAR ||| 1.5 ||| 0.0416662500083
1.0 BAR 3.0 BAR 1.0 ||| 1.5 ||| 0.173909848838
1.0 BAR 3.0 BAR 1.0 ||| 2.0 ||| 0.0869551418057
1.0 BAR 3.0 BAR 1.0 ||| 1.0 ||| 0.739115444547
1.0 BAR 3.0 BAR 1.0 ||| <UNK> ||| 4.34773535161e-07
BAR 2.0 2.0 BAR 1.0 ||| 1.0 ||| 0.955051141297
BAR 2.0 2.0 BAR 1.0 ||| 2.0 ||| 0.0224719012751
BAR 2.0 2.0 BAR 1.0 ||| 0.5 ||| 0.0224719012751
BAR 2.0 2.0 BAR 1.0 ||| <UNK> ||| 1.12358944581e-07
0.5 1.0 2.0 BAR ||| 0.5 ||| 0.0714277040965
0.5 1.0 2.0 BAR ||| 2.0 ||| 0.142855051056
0.5 1.0 2.0 BAR ||| 1.0 ||| 0.714273826734
0.5 1.0 2.0 BAR ||| 4.0 ||| 0.0714277040965
0.5 1.0 2.0 BAR ||| <UNK> ||| 3.57136734799e-07
BAR 3.0 BAR 3.0 BAR 1.0 ||| 1.0 ||| 0.272716281471
BAR 3.0 BAR 3.0 BAR 1.0 ||| 2.0 ||| 0.636336778032
BAR 3.0 BAR 3.0 BAR 1.0 ||| 0.5 ||| 0.0909060331913
BAR 3.0 BAR 3.0 BAR 1.0 ||| <UNK> ||| 9.090512414e-07
1.0 1.0 BAR 2.0 ||| 1.5 ||| 0.00800001231999
1.0 1.0 BAR 2.0 ||| 1.0 ||| 0.815999236641
1.0 1.0 BAR 2.0 ||| 0.5 ||| 0.0100000104
1.0 1.0 BAR 2.0 ||| END ||| 0.00200001807998
1.0 1.0 BAR 2.0 ||| 2.0 ||| 0.16399986256
1.0 1.0 BAR 2.0 ||| <UNK> ||| 1.99999808e-08
1.0 BAR 4.0 BAR 1.0 ||| 1.0 ||| 0.909071529348
1.0 BAR 4.0 BAR 1.0 ||| 2.0 ||| 0.0454540082762
1.0 BAR 4.0 BAR 1.0 ||| 0.5 ||| 0.0454540082762
1.0 BAR 4.0 BAR 1.0 ||| <UNK> ||| 4.54535537406e-07
0.5 2.0 BAR 3.0 ||| 0.5 ||| 0.0666652000469
0.5 2.0 BAR 3.0 ||| <UNK> ||| 6.66645334016e-07
0.5 2.0 BAR 3.0 ||| 1.0 ||| 0.266658800252
0.5 2.0 BAR 3.0 ||| END ||| 0.666646000661
BAR ||| 1.5 ||| 0.0115273903944
BAR ||| 1.0 ||| 0.893370550957
BAR ||| 0.5 ||| 0.0576368366983
BAR ||| 3.0 ||| 0.0028818692124
BAR ||| 2.0 ||| 0.0345821135464
BAR ||| <UNK> ||| 2.881840394e-08
0.5 1.0 BAR 3.0 ||| 0.5 ||| 0.0277776851864
0.5 1.0 BAR 3.0 ||| 1.0 ||| 0.861099907557
0.5 1.0 BAR 3.0 ||| END ||| 0.111109907423
0.5 1.0 BAR 3.0 ||| <UNK> ||| 2.77774074123e-07
0.5 0.25 0.25 BAR ||| 1.5 ||| 0.124997916708
0.5 0.25 0.25 BAR ||| 2.0 ||| 0.249995416758
0.5 0.25 0.25 BAR ||| 1.0 ||| 0.624987916908
0.5 0.25 0.25 BAR ||| <UNK> ||| 4.166583335e-07
0.5 1.0 0.5 ||| 1.5 ||| 0.0277777314818
0.5 1.0 0.5 ||| <UNK> ||| 1.38887962969e-07
0.5 1.0 0.5 ||| 0.5 ||| 0.958327083375
0.5 1.0 0.5 ||| 0.25 ||| 0.0138889351849
