3
B4 D5 BAR D5 ||| D5 ||| 0.2499725033
F#5 BAR G5 G5 ||| A5 ||| 0.999530225492
F#5 BAR G5 G5 ||| <UNK> ||| 9.99520230289e-06
D5 D5 BAR C#5 ||| D5 ||| 0.999530225492
D5 D5 BAR C#5 ||| <UNK> ||| 9.99520230289e-06
BAR G4 F4 G4 ||| E4 ||| 0.363621405611
BAR G4 F4 G4 ||| G4 ||| 0.363621405611
BAR G4 F4 G4 ||| A4 ||| 0.272716281471
BAR G4 F4 G4 ||| <UNK> ||| 9.090512414e-07
E4 BAR E4 C4 ||| D4 ||| 0.999530225492
E4 BAR E4 C4 ||| <UNK> ||| 9.99520230289e-06
C#5 D5 A4 ||| B4 ||| 0.999530225492
C#5 D5 A4 ||| <UNK> ||| 9.99520230289e-06
A3 E4 BAR E4 ||| F#4 ||| 0.499885027593
A3 E4 BAR E4 ||| F4 ||| 0.499885027593
A3 E4 BAR E4 ||| <UNK> ||| 4.99880028793e-06
C4 D4 B3 BAR ||| <UNK> ||| 9.99520230289e-06
C4 D4 B3 BAR ||| C4 ||| 0.999530225492
G4 C5 BAR A4 ||| G4 ||| 0.333283341332
G4 C5 BAR A4 ||| F#4 ||| 0.333283341332
G4 C5 BAR A4 ||| A4 ||| 0.333283341332
G4 C5 BAR A4 ||| <UNK> ||| 3.33280008532e-06
BAR F#4 BAR G#4 ||| A4 ||| 0.999530225492
BAR F#4 BAR G#4 ||| <UNK> ||| 9.99520230289e-06
F#4 E4 D4 BAR ||| <UNK> ||| 3.33280008532e-06
F#4 E4 D4 BAR ||| G4 ||| 0.333283341332
F#4 E4 D4 BAR ||| C4 ||| 0.666563349864
E5 F#5 G5 ||| G5 ||| 0.499885027593
E5 F#5 G5 ||| A5 ||| 0.499885027593
E5 F#5 G5 ||| <UNK> ||| 4.99880028793e-06
BAR G4 F#4 E4 ||| E4 ||| 0.299986600643
BAR G4 F#4 E4 ||| D#4 ||| 0.0999962001824
BAR G4 F#4 E4 ||| G4 ||| 0.0999962001824
BAR G4 F#4 E4 ||| F#4 ||| 0.499977001104
BAR G4 F#4 E4 ||| <UNK> ||| 9.99952002304e-07
BAR A4 G#4 BAR E4 ||| END ||| 0.374978751275
BAR A4 G#4 BAR E4 ||| <UNK> ||| 1.2499250045e-06
BAR A4 G#4 BAR E4 ||| F4 ||| 0.124993750375
BAR A4 G#4 BAR E4 ||| A4 ||| 0.249986250825
BAR A4 G#4 BAR E4 ||| E4 ||| 0.249986250825
BAR A4 BAR E4 ||| E4 ||| 0.999530225492
BAR A4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
C4 B3 C4 ||| E4 ||| 0.666563349864
C4 B3 C4 ||| D4 ||| 0.333283341332
C4 B3 C4 ||| <UNK> ||| 3.33280008532e-06
D4 BAR E4 E4 ||| E4 ||| 0.399981800874
D4 BAR E4 E4 ||| D4 ||| 0.399981800874
D4 BAR E4 E4 ||| <UNK> ||| 9.99952002304e-07
D4 BAR E4 E4 ||| F#4 ||| 0.0999962001824
D4 BAR E4 E4 ||| END ||| 0.0999962001824
E5 D5 BAR C5 ||| F#4 ||| 0.0227272520663
E5 D5 BAR C5 ||| F5 ||| 0.181816425639
E5 D5 BAR C5 ||| C#5 ||| 0.0227272520663
E5 D5 BAR C5 ||| B4 ||| 0.181816425639
E5 D5 BAR C5 ||| R ||| 0.0454542768624
E5 D5 BAR C5 ||| A5 ||| 0.0909083264546
E5 D5 BAR C5 ||| E5 ||| 0.136362376047
E5 D5 BAR C5 ||| D5 ||| 0.0681813016585
E5 D5 BAR C5 ||| C5 ||| 0.249997500027
E5 D5 BAR C5 ||| <UNK> ||| 2.27270247961e-07
G4 G4 C5 BAR ||| D5 ||| 0.166655000933
G4 G4 C5 BAR ||| A4 ||| 0.333308335333
G4 G4 C5 BAR ||| C5 ||| 0.499961669733
G4 G4 C5 BAR ||| <UNK> ||| 1.666533344e-06
E5 C5 F5 BAR ||| F5 ||| 0.999530225492
E5 C5 F5 BAR ||| <UNK> ||| 9.99520230289e-06
F#4 BAR G4 A4 ||| B4 ||| 0.999765056386
F#4 BAR G4 A4 ||| <UNK> ||| 4.99880028793e-06
D#5 E5 BAR E5 ||| D#5 ||| 0.999765056386
D#5 E5 BAR E5 ||| <UNK> ||| 4.99880028793e-06
F4 G4 G4 BAR ||| G4 ||| 0.166655000933
F4 G4 G4 BAR ||| A4 ||| 0.666615004133
F4 G4 G4 BAR ||| C5 ||| 0.166655000933
F4 G4 G4 BAR ||| <UNK> ||| 1.666533344e-06
E4 A4 G4 ||| G4 ||| 0.499942506899
E4 A4 G4 ||| F4 ||| 0.499942506899
E4 A4 G4 ||| <UNK> ||| 2.499700036e-06
A4 G#4 A4 ||| <UNK> ||| 1.88677536505e-07
A4 G#4 A4 ||| G4 ||| 0.169809971532
A4 G#4 A4 ||| END ||| 0.0188679423281
A4 G#4 A4 ||| B4 ||| 0.377355261688
A4 G#4 A4 ||| A3 ||| 0.0377356959786
A4 G#4 A4 ||| A4 ||| 0.0943389569302
A4 G#4 A4 ||| D5 ||| 0.0188679423281
A4 G#4 A4 ||| C5 ||| 0.0754712032797
A4 G#4 A4 ||| G#4 ||| 0.207545478833
C4 F4 E4 ||| F#4 ||| 0.333283341332
C4 F4 E4 ||| A4 ||| 0.666563349864
C4 F4 E4 ||| <UNK> ||| 3.33280008532e-06
BAR A4 F#4 BAR G4 ||| G4 ||| 0.999530225492
BAR A4 F#4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
E5 E5 BAR D5 ||| G4 ||| 0.166660833567
E5 E5 BAR D5 ||| B4 ||| 0.0833308334333
E5 E5 BAR D5 ||| E5 ||| 0.416650833967
E5 E5 BAR D5 ||| D5 ||| 0.2499908337
E5 E5 BAR D5 ||| C5 ||| 0.0833308334333
E5 E5 BAR D5 ||| <UNK> ||| 8.33300001333e-07
G#4 BAR G#4 G#4 BAR ||| A4 ||| 0.999530225492
G#4 BAR G#4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
G4 G4 BAR F#4 ||| G4 ||| 0.333283341332
G4 G4 BAR F#4 ||| F#4 ||| 0.333283341332
G4 G4 BAR F#4 ||| G#4 ||| 0.333283341332
G4 G4 BAR F#4 ||| <UNK> ||| 3.33280008532e-06
BAR G#4 BAR E4 ||| E4 ||| 0.999530225492
BAR G#4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
BAR G4 G4 BAR A4 ||| F#4 ||| 0.999530225492
BAR G4 G4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
B4 BAR C5 A4 BAR ||| A4 ||| 0.999530225492
B4 BAR C5 A4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR C5 E5 BAR F5 ||| E5 ||| 0.999530225492
BAR C5 E5 BAR F5 ||| <UNK> ||| 9.99520230289e-06
A4 BAR G#4 BAR A4 ||| B4 ||| 0.333283341332
A4 BAR G#4 BAR A4 ||| G4 ||| 0.333283341332
A4 BAR G#4 BAR A4 ||| A4 ||| 0.333283341332
A4 BAR G#4 BAR A4 ||| <UNK> ||| 3.33280008532e-06
D5 F5 E5 ||| D5 ||| 0.999921672933
D5 F5 E5 ||| <UNK> ||| 1.666533344e-06
B4 C5 G4 ||| A4 ||| 0.749912510499
B4 C5 G4 ||| C5 ||| 0.2499725033
B4 C5 G4 ||| <UNK> ||| 2.499700036e-06
BAR G4 BAR G4 ||| F4 ||| 0.999765056386
BAR G4 BAR G4 ||| <UNK> ||| 4.99880028793e-06
D#5 BAR B4 C5 ||| B4 ||| 0.999765056386
D#5 BAR B4 C5 ||| <UNK> ||| 4.99880028793e-06
BAR C4 C4 D4 ||| E4 ||| 0.999843358396
BAR C4 C4 D4 ||| <UNK> ||| 3.33280008532e-06
D4 BAR C#4 R ||| END ||| 0.333283341332
D4 BAR C#4 R ||| D4 ||| 0.333283341332
D4 BAR C#4 R ||| F4 ||| 0.333283341332
D4 BAR C#4 R ||| <UNK> ||| 3.33280008532e-06
BAR G4 BAR B4 C5 ||| D5 ||| 0.999530225492
BAR G4 BAR B4 C5 ||| <UNK> ||| 9.99520230289e-06
BAR E5 E5 F5 ||| E5 ||| 0.799975067465
BAR E5 E5 F5 ||| G5 ||| 0.133329733449
BAR E5 E5 F5 ||| F5 ||| 0.0666652000469
BAR E5 E5 F5 ||| <UNK> ||| 6.66645334016e-07
BAR G4 C5 E5 ||| E5 ||| 0.999530225492
BAR G4 C5 E5 ||| <UNK> ||| 9.99520230289e-06
BAR R C5 B4 BAR ||| D#5 ||| 0.999765056386
BAR R C5 B4 BAR ||| <UNK> ||| 4.99880028793e-06
B4 C5 C5 BAR ||| C#5 ||| 0.0526307756436
B4 C5 C5 BAR ||| B4 ||| 0.315782022349
B4 C5 C5 BAR ||| A4 ||| 0.157891274326
B4 C5 C5 BAR ||| D5 ||| 0.0526307756436
B4 C5 C5 BAR ||| C5 ||| 0.421042521031
B4 C5 C5 BAR ||| <UNK> ||| 5.26302493411e-07
BAR G4 BAR ||| G4 ||| 0.666563349864
BAR G4 BAR ||| A4 ||| 0.333283341332
BAR G4 BAR ||| <UNK> ||| 3.33280008532e-06
E4 A4 G#4 ||| B4 ||| 0.499942506899
E4 A4 G#4 ||| A4 ||| 0.499942506899
E4 A4 G#4 ||| <UNK> ||| 2.499700036e-06
BAR R A4 ||| A4 ||| 0.999530225492
BAR R A4 ||| <UNK> ||| 9.99520230289e-06
E5 F#5 BAR G#5 ||| A5 ||| 0.999765056386
E5 F#5 BAR G#5 ||| <UNK> ||| 4.99880028793e-06
F4 BAR F#4 E4 ||| F#4 ||| 0.999530225492
F4 BAR F#4 E4 ||| <UNK> ||| 9.99520230289e-06
A4 F4 D5 ||| B4 ||| 0.999765056386
A4 F4 D5 ||| <UNK> ||| 4.99880028793e-06
F#4 BAR E4 F#4 ||| G#4 ||| 0.999530225492
F#4 BAR E4 F#4 ||| <UNK> ||| 9.99520230289e-06
E5 A4 BAR B4 ||| A4 ||| 0.999530225492
E5 A4 BAR B4 ||| <UNK> ||| 9.99520230289e-06
E4 BAR E4 A4 BAR ||| A4 ||| 0.999530225492
E4 BAR E4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 E4 D4 BAR ||| E4 ||| 0.499885027593
BAR E4 E4 D4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR E4 E4 D4 BAR ||| C4 ||| 0.499885027593
A3 BAR D4 C4 ||| <UNK> ||| 9.99520230289e-06
A3 BAR D4 C4 ||| B3 ||| 0.999530225492
C5 C5 BAR F5 ||| E5 ||| 0.999765056386
C5 C5 BAR F5 ||| <UNK> ||| 4.99880028793e-06
B4 C5 B-4 BAR ||| A4 ||| 0.999530225492
B4 C5 B-4 BAR ||| <UNK> ||| 9.99520230289e-06
C4 BAR F4 D4 ||| <UNK> ||| 9.99520230289e-06
C4 BAR F4 D4 ||| B3 ||| 0.999530225492
BAR B4 E4 F#4 BAR ||| G4 ||| 0.999530225492
BAR B4 E4 F#4 BAR ||| <UNK> ||| 9.99520230289e-06
F#4 F#4 F#4 ||| E4 ||| 0.999765056386
F#4 F#4 F#4 ||| <UNK> ||| 4.99880028793e-06
BAR E4 BAR E4 D4 ||| D4 ||| 0.333283341332
BAR E4 BAR E4 D4 ||| <UNK> ||| 3.33280008532e-06
BAR E4 BAR E4 D4 ||| F4 ||| 0.333283341332
BAR E4 BAR E4 D4 ||| C4 ||| 0.333283341332
BAR C5 BAR C5 D5 ||| E5 ||| 0.999843358396
BAR C5 BAR C5 D5 ||| <UNK> ||| 3.33280008532e-06
G5 G#5 A5 BAR ||| B5 ||| 0.999843358396
G5 G#5 A5 BAR ||| <UNK> ||| 3.33280008532e-06
R BAR R E5 ||| D5 ||| 0.999530225492
R BAR R E5 ||| <UNK> ||| 9.99520230289e-06
D4 E4 E4 BAR ||| F4 ||| 0.133329733449
D4 E4 E4 BAR ||| E4 ||| 0.666646000661
D4 E4 E4 BAR ||| D4 ||| 0.133329733449
D4 E4 E4 BAR ||| F#4 ||| 0.0666652000469
D4 E4 E4 BAR ||| <UNK> ||| 6.66645334016e-07
A4 BAR D5 C5 ||| C5 ||| 0.999530225492
A4 BAR D5 C5 ||| <UNK> ||| 9.99520230289e-06
E5 E4 F#4 ||| A4 ||| 0.999530225492
E5 E4 F#4 ||| <UNK> ||| 9.99520230289e-06
E4 BAR D4 C4 BAR ||| G4 ||| 0.999530225492
E4 BAR D4 C4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D5 D5 C#5 BAR ||| A4 ||| 0.999530225492
BAR D5 D5 C#5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G#5 G#5 A5 ||| B5 ||| 0.999530225492
BAR G#5 G#5 A5 ||| <UNK> ||| 9.99520230289e-06
BAR B4 E4 BAR A4 BAR ||| B4 ||| 0.999530225492
BAR B4 E4 BAR A4 BAR ||| <UNK> ||| 9.99520230289e-06
A4 BAR G#4 BAR E4 ||| E4 ||| 0.999530225492
A4 BAR G#4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
BAR A4 G#4 ||| A4 ||| 0.999530225492
BAR A4 G#4 ||| <UNK> ||| 9.99520230289e-06
E5 BAR D5 C5 ||| B4 ||| 0.299986600643
E5 BAR D5 C5 ||| D5 ||| 0.499977001104
E5 BAR D5 C5 ||| B-4 ||| 0.0999962001824
E5 BAR D5 C5 ||| C5 ||| 0.0999962001824
E5 BAR D5 C5 ||| <UNK> ||| 9.99952002304e-07
G#4 BAR E4 A4 ||| B4 ||| 0.0624987500375
G#4 BAR E4 A4 ||| <UNK> ||| 6.24981250562e-07
G#4 BAR E4 A4 ||| G4 ||| 0.249993125206
G#4 BAR E4 A4 ||| A4 ||| 0.437487500375
G#4 BAR E4 A4 ||| G#4 ||| 0.249993125206
A4 BAR A4 G#4 ||| F#4 ||| 0.156715931167
A4 BAR A4 G#4 ||| G#4 ||| 0.00746273446185
A4 BAR A4 G#4 ||| R ||| 0.00746273446185
A4 BAR A4 G#4 ||| A4 ||| 0.305969127872
A4 BAR A4 G#4 ||| E4 ||| 0.522386263094
A4 BAR A4 G#4 ||| <UNK> ||| 7.46265983525e-08
C4 BAR C4 F4 ||| E4 ||| 0.999530225492
C4 BAR C4 F4 ||| <UNK> ||| 9.99520230289e-06
B4 BAR B4 B4 BAR ||| A4 ||| 0.999530225492
B4 BAR B4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
C5 D5 B4 BAR ||| E5 ||| 0.333283341332
C5 D5 B4 BAR ||| G4 ||| 0.333283341332
C5 D5 B4 BAR ||| C5 ||| 0.333283341332
C5 D5 B4 BAR ||| <UNK> ||| 3.33280008532e-06
C#4 BAR A3 B3 ||| <UNK> ||| 9.99520230289e-06
C#4 BAR A3 B3 ||| C4 ||| 0.999530225492
R G4 BAR A4 ||| G4 ||| 0.999530225492
R G4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
E5 E5 BAR D#5 ||| E5 ||| 0.999530225492
E5 E5 BAR D#5 ||| <UNK> ||| 9.99520230289e-06
BAR G5 G5 F#5 ||| D5 ||| 0.999530225492
BAR G5 G5 F#5 ||| <UNK> ||| 9.99520230289e-06
G4 D4 BAR G4 ||| G4 ||| 0.999765056386
G4 D4 BAR G4 ||| <UNK> ||| 4.99880028793e-06
BAR E4 E4 D#4 ||| E4 ||| 0.999765056386
BAR E4 E4 D#4 ||| <UNK> ||| 4.99880028793e-06
E4 A4 BAR B4 ||| A4 ||| 0.666563349864
E4 A4 BAR B4 ||| C5 ||| 0.333283341332
E4 A4 BAR B4 ||| <UNK> ||| 3.33280008532e-06
E5 A5 BAR B5 ||| A5 ||| 0.999530225492
E5 A5 BAR B5 ||| <UNK> ||| 9.99520230289e-06
G#4 E4 F#4 BAR ||| G4 ||| 0.999530225492
G#4 E4 F#4 BAR ||| <UNK> ||| 9.99520230289e-06
G4 BAR G4 G4 ||| G4 ||| 0.479991184169
G4 BAR G4 G4 ||| F4 ||| 0.199996560066
G4 BAR G4 G4 ||| A4 ||| 0.159997328051
G4 BAR G4 G4 ||| F#4 ||| 0.0399996320071
G4 BAR G4 G4 ||| D4 ||| 0.119998096037
G4 BAR G4 G4 ||| <UNK> ||| 3.99992320147e-07
E4 BAR A4 BAR B4 ||| C5 ||| 0.999530225492
E4 BAR A4 BAR B4 ||| <UNK> ||| 9.99520230289e-06
B4 BAR B4 D5 ||| C5 ||| 0.999530225492
B4 BAR B4 D5 ||| <UNK> ||| 9.99520230289e-06
A4 BAR G4 A4 ||| G#4 ||| 0.0999962001824
A4 BAR G4 A4 ||| B4 ||| 0.399981800874
A4 BAR G4 A4 ||| A4 ||| 0.199991400413
A4 BAR G4 A4 ||| B-4 ||| 0.0999962001824
A4 BAR G4 A4 ||| E4 ||| 0.199991400413
A4 BAR G4 A4 ||| <UNK> ||| 9.99952002304e-07
C#5 D#5 E5 ||| E5 ||| 0.666563349864
C#5 D#5 E5 ||| F#5 ||| 0.333283341332
C#5 D#5 E5 ||| <UNK> ||| 3.33280008532e-06
BAR C5 B4 G4 ||| G4 ||| 0.111106296553
BAR C5 B4 G4 ||| END ||| 0.222211482054
BAR C5 B4 G4 ||| A4 ||| 0.444421853057
BAR C5 B4 G4 ||| E5 ||| 0.111106296553
BAR C5 B4 G4 ||| C5 ||| 0.111106296553
BAR C5 B4 G4 ||| <UNK> ||| 1.11105185501e-06
D5 E5 F5 BAR ||| E5 ||| 0.428543471305
D5 E5 F5 BAR ||| B4 ||| 0.142848776084
D5 E5 F5 BAR ||| G5 ||| 0.285696123694
D5 E5 F5 BAR ||| F5 ||| 0.142848776084
D5 E5 F5 BAR ||| <UNK> ||| 1.4284734761e-06
BAR E5 D5 C#5 BAR ||| D5 ||| 0.999765056386
BAR E5 D5 C#5 BAR ||| <UNK> ||| 4.99880028793e-06
E4 BAR A4 C5 ||| B4 ||| 0.666563349864
E4 BAR A4 C5 ||| C5 ||| 0.333283341332
E4 BAR A4 C5 ||| <UNK> ||| 3.33280008532e-06
BAR E5 BAR ||| E5 ||| 0.2499725033
BAR E5 BAR ||| D5 ||| 0.2499725033
BAR E5 BAR ||| F5 ||| 0.499942506899
BAR E5 BAR ||| <UNK> ||| 2.499700036e-06
E4 C5 BAR B4 ||| B4 ||| 0.499961669733
E4 C5 BAR B4 ||| D#5 ||| 0.166655000933
E4 C5 BAR B4 ||| A4 ||| 0.333308335333
E4 C5 BAR B4 ||| <UNK> ||| 1.666533344e-06
E5 C5 BAR C5 ||| C5 ||| 0.999530225492
E5 C5 BAR C5 ||| <UNK> ||| 9.99520230289e-06
BAR A4 C5 C5 BAR ||| G4 ||| 0.999530225492
BAR A4 C5 C5 BAR ||| <UNK> ||| 9.99520230289e-06
G4 G4 BAR F4 ||| E4 ||| 0.499942506899
G4 G4 BAR F4 ||| G4 ||| 0.2499725033
G4 G4 BAR F4 ||| F#4 ||| 0.2499725033
G4 G4 BAR F4 ||| <UNK> ||| 2.499700036e-06
D4 E4 BAR D4 ||| E4 ||| 0.666563349864
D4 E4 BAR D4 ||| <UNK> ||| 3.33280008532e-06
D4 E4 BAR D4 ||| C4 ||| 0.333283341332
C#4 BAR D4 G3 ||| A3 ||| 0.999530225492
C#4 BAR D4 G3 ||| <UNK> ||| 9.99520230289e-06
BAR G4 A4 G#4 ||| B4 ||| 0.999530225492
BAR G4 A4 G#4 ||| <UNK> ||| 9.99520230289e-06
BAR B5 G#5 A5 ||| G#5 ||| 0.999765056386
BAR B5 G#5 A5 ||| <UNK> ||| 4.99880028793e-06
G4 A4 BAR G#4 ||| <UNK> ||| 1.666533344e-06
G4 A4 BAR G#4 ||| A4 ||| 0.833268338533
G4 A4 BAR G#4 ||| G#4 ||| 0.166655000933
BAR C4 F4 E4 ||| E4 ||| 0.399963603494
BAR C4 F4 E4 ||| D4 ||| 0.599944405337
BAR C4 F4 E4 ||| <UNK> ||| 1.99980801843e-06
BAR A4 E4 C5 ||| C5 ||| 0.999530225492
BAR A4 E4 C5 ||| <UNK> ||| 9.99520230289e-06
BAR C5 B4 BAR A4 ||| D5 ||| 0.999530225492
BAR C5 B4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
D4 D4 E4 ||| E4 ||| 0.749912510499
D4 D4 E4 ||| D4 ||| 0.2499725033
D4 D4 E4 ||| <UNK> ||| 2.499700036e-06
G#4 BAR A4 D4 ||| E4 ||| 0.999530225492
G#4 BAR A4 D4 ||| <UNK> ||| 9.99520230289e-06
C#5 D#5 BAR E5 ||| D#5 ||| 0.999530225492
C#5 D#5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
E4 E4 BAR C4 ||| D4 ||| 0.333283341332
E4 E4 BAR C4 ||| F4 ||| 0.666563349864
E4 E4 BAR C4 ||| <UNK> ||| 3.33280008532e-06
BAR D4 G4 E4 ||| A4 ||| 0.999765056386
BAR D4 G4 E4 ||| <UNK> ||| 4.99880028793e-06
F#4 F4 E4 ||| D4 ||| 0.499885027593
F#4 F4 E4 ||| A4 ||| 0.499885027593
F#4 F4 E4 ||| <UNK> ||| 4.99880028793e-06
G#5 A5 BAR B5 ||| E5 ||| 0.749912510499
G#5 A5 BAR B5 ||| A5 ||| 0.2499725033
G#5 A5 BAR B5 ||| <UNK> ||| 2.499700036e-06
BAR C5 BAR B4 C5 ||| D5 ||| 0.999530225492
BAR C5 BAR B4 C5 ||| <UNK> ||| 9.99520230289e-06
E4 G#4 BAR A4 ||| B4 ||| 0.0999962001824
E4 G#4 BAR A4 ||| E4 ||| 0.0999962001824
E4 G#4 BAR A4 ||| G4 ||| 0.599972201334
E4 G#4 BAR A4 ||| G#4 ||| 0.199991400413
E4 G#4 BAR A4 ||| <UNK> ||| 9.99952002304e-07
E5 F#5 E5 ||| E5 ||| 0.499942506899
E5 F#5 E5 ||| D5 ||| 0.499942506899
E5 F#5 E5 ||| <UNK> ||| 2.499700036e-06
F#4 BAR G#4 G#4 BAR ||| A4 ||| 0.999882514098
F#4 BAR G#4 G#4 BAR ||| <UNK> ||| 2.499700036e-06
BAR A4 G4 BAR G4 ||| G4 ||| 0.2499725033
BAR A4 G4 BAR G4 ||| F#4 ||| 0.499942506899
BAR A4 G4 BAR G4 ||| G#4 ||| 0.2499725033
BAR A4 G4 BAR G4 ||| <UNK> ||| 2.499700036e-06
B4 BAR C5 B-4 ||| A4 ||| 0.999765056386
B4 BAR C5 B-4 ||| <UNK> ||| 4.99880028793e-06
BAR C5 D5 C5 ||| B4 ||| 0.999843358396
BAR C5 D5 C5 ||| <UNK> ||| 3.33280008532e-06
D#5 BAR E5 D#5 ||| B4 ||| 0.999530225492
D#5 BAR E5 D#5 ||| <UNK> ||| 9.99520230289e-06
BAR E4 B3 R ||| G4 ||| 0.999530225492
BAR E4 B3 R ||| <UNK> ||| 9.99520230289e-06
E4 E4 C5 ||| B-4 ||| 0.999530225492
E4 E4 C5 ||| <UNK> ||| 9.99520230289e-06
D5 E5 F5 ||| E5 ||| 0.77773740956
D5 E5 F5 ||| B4 ||| 0.222211482054
D5 E5 F5 ||| <UNK> ||| 1.11105185501e-06
F#5 E5 BAR D5 ||| E5 ||| 0.999843358396
F#5 E5 BAR D5 ||| <UNK> ||| 3.33280008532e-06
A4 BAR C5 D5 ||| E5 ||| 0.999530225492
A4 BAR C5 D5 ||| <UNK> ||| 9.99520230289e-06
BAR A4 G#4 F#4 ||| E4 ||| 0.0909075620168
BAR A4 G#4 F#4 ||| G#4 ||| 0.909071529348
BAR A4 G#4 F#4 ||| <UNK> ||| 4.54535537406e-07
BAR G4 G4 G4 ||| G4 ||| 0.363628884461
BAR G4 G4 G4 ||| F4 ||| 0.272721776979
BAR G4 G4 G4 ||| END ||| 0.0454540082762
BAR G4 G4 G4 ||| A4 ||| 0.227268223239
BAR G4 G4 G4 ||| E4 ||| 0.0454540082762
BAR G4 G4 G4 ||| F#4 ||| 0.0454540082762
BAR G4 G4 G4 ||| <UNK> ||| 4.54535537406e-07
BAR G4 F#4 E4 BAR ||| E4 ||| 0.999765056386
BAR G4 F#4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
D5 C#5 BAR D5 ||| E5 ||| 0.333283341332
D5 C#5 BAR D5 ||| D5 ||| 0.333283341332
D5 C#5 BAR D5 ||| G#4 ||| 0.333283341332
D5 C#5 BAR D5 ||| <UNK> ||| 3.33280008532e-06
E4 BAR G#4 A4 ||| A4 ||| 0.999530225492
E4 BAR G#4 A4 ||| <UNK> ||| 9.99520230289e-06
B3 BAR E4 F#4 ||| G#4 ||| 0.999843358396
B3 BAR E4 F#4 ||| <UNK> ||| 3.33280008532e-06
A4 BAR A4 A4 ||| B4 ||| 0.166660833567
A4 BAR A4 A4 ||| <UNK> ||| 8.33300001333e-07
A4 BAR A4 A4 ||| G4 ||| 0.0833308334333
A4 BAR A4 A4 ||| A4 ||| 0.2499908337
A4 BAR A4 A4 ||| G#4 ||| 0.4999808341
D4 D#4 E4 ||| F#4 ||| 0.999765056386
D4 D#4 E4 ||| <UNK> ||| 4.99880028793e-06
C4 C4 BAR B3 ||| C#4 ||| 0.999530225492
C4 C4 BAR B3 ||| <UNK> ||| 9.99520230289e-06
B4 C5 B4 ||| G4 ||| 0.0357140306166
B4 C5 B4 ||| END ||| 0.0357140306166
B4 C5 B4 ||| B4 ||| 0.107141377576
B4 C5 B4 ||| A4 ||| 0.535705459335
B4 C5 B4 ||| E5 ||| 0.0357140306166
B4 C5 B4 ||| C5 ||| 0.249996071496
B4 C5 B4 ||| <UNK> ||| 3.57136734799e-07
BAR C5 D5 B4 ||| G4 ||| 0.999530225492
BAR C5 D5 B4 ||| <UNK> ||| 9.99520230289e-06
A4 BAR G4 F4 ||| E4 ||| 0.499885027593
A4 BAR G4 F4 ||| G4 ||| 0.499885027593
A4 BAR G4 F4 ||| <UNK> ||| 4.99880028793e-06
BAR B3 B3 BAR E4 ||| E4 ||| 0.999530225492
BAR B3 B3 BAR E4 ||| <UNK> ||| 9.99520230289e-06
E4 F4 B3 ||| D4 ||| 0.499885027593
E4 F4 B3 ||| <UNK> ||| 4.99880028793e-06
E4 F4 B3 ||| C4 ||| 0.499885027593
G4 F4 BAR G4 ||| F4 ||| 0.333283341332
G4 F4 BAR G4 ||| A4 ||| 0.666563349864
G4 F4 BAR G4 ||| <UNK> ||| 3.33280008532e-06
A4 BAR A4 A-4 ||| G4 ||| 0.999530225492
A4 BAR A4 A-4 ||| <UNK> ||| 9.99520230289e-06
B4 C#5 BAR D5 ||| D5 ||| 0.333283341332
B4 C#5 BAR D5 ||| A4 ||| 0.333283341332
B4 C#5 BAR D5 ||| C5 ||| 0.333283341332
B4 C#5 BAR D5 ||| <UNK> ||| 3.33280008532e-06
BAR D#4 F#4 F4 ||| E4 ||| 0.999530225492
BAR D#4 F#4 F4 ||| <UNK> ||| 9.99520230289e-06
BAR D5 C#5 A4 BAR ||| G#4 ||| 0.999530225492
BAR D5 C#5 A4 BAR ||| <UNK> ||| 9.99520230289e-06
A3 A3 G3 ||| A3 ||| 0.999530225492
A3 A3 G3 ||| <UNK> ||| 9.99520230289e-06
F5 E5 F5 ||| E5 ||| 0.999921672933
F5 E5 F5 ||| <UNK> ||| 1.666533344e-06
E4 A4 G#4 BAR ||| E4 ||| 0.142848776084
E4 A4 G#4 BAR ||| A4 ||| 0.857085514136
E4 A4 G#4 BAR ||| <UNK> ||| 1.4284734761e-06
G#4 BAR E4 D4 ||| <UNK> ||| 4.99880028793e-06
G#4 BAR E4 D4 ||| G4 ||| 0.499885027593
G#4 BAR E4 D4 ||| C4 ||| 0.499885027593
BAR D4 F#4 G4 BAR ||| G4 ||| 0.999530225492
BAR D4 F#4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 R A4 BAR ||| A4 ||| 0.999530225492
